Der Techniker teilte dem Kunden mit, dass er mit Bargeld bezahlen könne.
Die Gutachterin teilte der Käuferin mit, dass sie den Wert des Gemäldes auf zehntausend Dollar schätze.
Der Gutachter teilte dem Käufer mit, dass der Wert des Gemäldes zehntausend Dollar betrug.
Der Gutachter teilte jemandem mit, dass er den Wert des Gemäldes auf zehntausend Dollar schätze.
Die Gutachterin teilte jemandem mit, dass sie den Wert des Gemäldes auf zehntausend Dollar schätzte.
Der Gutachter teilte jemandem mit, dass der Wert des Gemäldes bei zehntausend Dollar liege.
Die Ernährungsberaterin erklärte dem Patienten, dass eine Reduzierung des Zuckerkonsums eine wirksame Möglichkeit sei, seine Ernährung zu verbessern.
Die Ernährungsberaterin erklärte der Patientin, dass eine Reduzierung des Zuckerkonsums eine wirksame Möglichkeit sei, ihre Ernährung zu verbessern.
Die Ernährungsberaterin erklärte dem Patienten, dass eine Reduzierung des Zuckerkonsums eine wirksame Möglichkeit zur Verbesserung seiner Ernährung sei.
Die Ernährungsberaterin erklärte jemandem, dass die Reduzierung des Zuckerkonsums eine wirksame Möglichkeit sei, seine Ernährung zu verbessern.
Die Ernährungsberaterin erklärte einer Person, dass die Reduzierung des Zuckerkonsums eine wirksame Möglichkeit sei, ihre Ernährung zu verbessern.
Die Ernährungsberaterin erklärte jemandem, dass die Reduzierung des Zuckerkonsums eine wirksame Möglichkeit sei, die Ernährung zu verbessern.
Der Ernährungsberater erklärte dem Patienten, dass seiner Überzeugung nach Ernährung und Bewegung gleichermaßen wichtig seien.
Die Ernährungsberaterin erklärte der Patientin, dass ihrer Überzeugung nach Ernährung und Bewegung gleichermaßen wichtig seien.
Der Ernährungsberater erklärte dem Patienten, dass seiner Überzeugung nach Ernährung und Bewegung gleichermaßen wichtig seien.
Der Ernährungsberater erklärte jemandem, dass seiner Überzeugung nach Ernährung und Bewegung gleichermaßen wichtig seien.
Die Ernährungsberaterin erklärte jemandem, dass ihrer Überzeugung nach Ernährung und Bewegung gleichermaßen wichtig seien.
Der Ernährungsberater erklärte jemandem, dass seiner Überzeugung nach Ernährung und Bewegung gleichermaßen wichtig seien.
Der Student vereinbarte ein Treffen mit dem Architekten, um seine Karrieremöglichkeiten zu erkunden.
Die Studentin vereinbarte ein Treffen mit dem Architekten, um ihre Karrieremöglichkeiten zu erkunden.
Der Student vereinbarte ein Treffen mit dem Architekten, um seine Karrieremöglichkeiten zu erkunden.
Jemand vereinbarte ein Treffen mit dem Architekten, um seine Karrieremöglichkeiten zu erkunden.
Jemand hat ein Treffen mit der Architektin vereinbart, um ihre Karrieremöglichkeiten zu besprechen.
Jemand hat ein Treffen mit dem Architekten vereinbart, um seine Karrieremöglichkeiten zu besprechen.
Der Student vereinbarte ein Treffen mit dem Architekten, um sich seine Baupläne anzusehen und sich inspirieren zu lassen.
Die Studentin vereinbarte ein Treffen mit der Architektin, um sich ihre Baupläne anzusehen und sich inspirieren zu lassen.
Der Student vereinbarte ein Treffen mit dem Architekten, um sich dessen Baupläne anzusehen und sich inspirieren zu lassen.
Jemand vereinbarte ein Treffen mit dem Architekten, um sich seine Baupläne anzusehen und sich inspirieren zu lassen.
Jemand vereinbarte ein Treffen mit der Architektin, um sich ihre Baupläne anzusehen und sich inspirieren zu lassen.
Jemand hat ein Treffen mit dem Architekten vereinbart, um sich dessen Baupläne anzusehen und sich inspirieren zu lassen.
Der Friseur empfahl dem Kunden ein neues Shampoo, weil er hilfreich sein wollte.
Die Friseurin empfahl der Kundin ein neues Shampoo, weil sie hilfreich sein wollte.
Der Friseur empfahl der Kundin ein neues Shampoo, weil er ihr helfen wollte.
Der Friseur hat jemandem ein neues Shampoo empfohlen, weil er helfen wollte.
Die Friseurin hat jemandem ein neues Shampoo empfohlen, weil sie helfen wollte.
Der Friseur hat jemandem ein neues Shampoo empfohlen, weil er helfen wollte.
Der Friseur empfahl dem Kunden ein neues Shampoo, weil er mal etwas anderes ausprobieren wollte.
Die Friseurin empfahl der Kundin ein neues Shampoo, weil sie mal etwas anderes ausprobieren wollte.
Der Friseur empfahl dem Kunden ein neues Shampoo, weil er mal etwas anderes ausprobieren wollte.
Der Friseur hat jemandem ein neues Shampoo empfohlen, weil er mal etwas anderes ausprobieren wollte.
Die Friseurin hat jemandem ein neues Shampoo empfohlen, weil sie mal etwas anderes ausprobieren wollte.
Der Friseur hat jemandem ein neues Shampoo empfohlen, weil er mal etwas anderes ausprobieren wollte.
Der Kunde bestellte beim Bäcker einen Schokoladenkuchen, obwohl er eine Low-Carb-Diät machte.
Die Kundin bestellte beim Bäcker einen Schokoladenkuchen, obwohl sie eine Low-Carb-Diät machte.
Der Kunde bestellte beim Bäcker einen Schokoladenkuchen, obwohl er eine Low-Carb-Diät machte.
Jemand hat beim Bäcker einen Schokoladenkuchen bestellt, obwohl er eine Low-Carb-Diät macht.
Jemand hat beim Bäcker einen Schokoladenkuchen bestellt, obwohl sie eine Low-Carb-Diät machte.
Jemand hat beim Bäcker einen Schokoladenkuchen bestellt, obwohl er eine Low-Carb-Diät macht.
Der Kunde bestellte beim Bäcker einen Schokoladenkuchen, obwohl dieser im Internet schlechte Bewertungen hatte.
Die Kundin bestellte beim Bäcker einen Schokoladenkuchen, obwohl dieser im Internet schlechte Bewertungen gefunden hatte.
Der Kunde bestellte beim Bäcker einen Schokoladenkuchen, obwohl dieser im Internet schlechte Bewertungen hatte.
Jemand hat beim Bäcker einen Schokoladenkuchen bestellt, obwohl dieser im Internet schlechte Bewertungen hatte.
Jemand hat bei der Bäckerin einen Schokoladenkuchen bestellt, obwohl diese online schlechte Bewertungen hatte.
Jemand hat beim Bäcker einen Schokoladenkuchen bestellt, obwohl dieser online schlechte Bewertungen hatte.
Der Programmierer bot an, dem Schüler das Programmieren beizubringen, weil er gutes Karma verdienen wollte.
Die Programmiererin bot an, der Schülerin das Programmieren beizubringen, weil sie gutes Karma verdienen wollte.
Der Programmierer bot an, dem Schüler das Programmieren beizubringen, weil er gutes Karma verdienen wollte.
Der Programmierer hat sich freiwillig gemeldet, jemandem das Programmieren beizubringen, weil er gutes Karma verdienen wollte.
Die Programmiererin hat sich freiwillig gemeldet, jemandem das Programmieren beizubringen, weil sie gutes Karma verdienen wollte.
Der Programmierer hat sich freiwillig gemeldet, jemandem das Programmieren beizubringen, weil er sich gutes Karma verdienen wollte.
Der Programmierer bot an, dem Schüler das Programmieren beizubringen, weil er Webentwickler werden wollte.
Der Programmierer bot an, der Schülerin das Programmieren beizubringen, weil sie Webentwicklerin werden wollte.
Der Programmierer bot an, dem Schüler das Programmieren beizubringen, weil er Webentwickler werden wollte.
Der Programmierer bot an, jemandem das Programmieren beizubringen, weil er Webentwickler werden wollte.
Die Programmiererin bot an, jemandem das Programmieren beizubringen, weil sie Webentwicklerin werden wollte.
Der Programmierer hat sich freiwillig gemeldet, jemandem das Programmieren beizubringen, weil er Webentwickler werden wollte.
Der Rechtsanwaltsfachangestellte vergaß, die Unterlagen für den Mandanten einzureichen und wurde deshalb entlassen.
Die Rechtsanwaltsgehilfin vergaß, die Unterlagen für die Mandantin einzureichen und wurde deshalb entlassen.
Der Rechtsanwaltsgehilfe vergaß, die Unterlagen für den Mandanten einzureichen, und wurde deshalb entlassen.
Der Rechtsanwaltsgehilfe vergaß, für jemanden Unterlagen einzureichen und wurde deshalb entlassen.
Die Rechtsanwaltsgehilfin vergaß, für jemanden Unterlagen einzureichen und wurde deshalb entlassen.
Der Rechtsanwaltsgehilfe vergaß, für jemanden Unterlagen einzureichen, weshalb diese Person entlassen wurde.
Der Rechtsanwaltsfachangestellte vergaß, die Unterlagen für den Mandanten einzureichen, sodass dieser die Nase voll hatte und zu einer anderen Anwaltskanzlei ging.
Die Rechtsanwaltsgehilfin vergaß, die Unterlagen für die Mandantin einzureichen, sodass sie genug hatte und zu einer anderen Anwaltskanzlei ging.
Der Rechtsanwaltsfachangestellte vergaß, die Unterlagen für den Mandanten einzureichen, sodass dieser die Nase voll hatte und zu einer anderen Anwaltskanzlei ging.
Der Rechtsanwaltsfachangestellte vergaß, für jemanden Unterlagen einzureichen. Er hatte die Nase voll und ging zu einer anderen Anwaltskanzlei.
Die Rechtsanwaltsgehilfin vergaß, für jemanden Unterlagen einzureichen, also hatte sie genug und ging zu einer anderen Anwaltskanzlei.
Der Rechtsanwaltsfachangestellte vergaß, für jemanden Unterlagen einzureichen, also hatte dieser die Nase voll und ging zu einer anderen Anwaltskanzlei.
Die Dentalhygienikerin erklärte dem Patienten, dass er täglich Zahnseide verwenden müsse, um Zahnfleischerkrankungen vorzubeugen.
Die Dentalhygienikerin erklärte der Patientin, dass sie täglich Zahnseide verwenden müsse, um Zahnfleischerkrankungen vorzubeugen.
Die Dentalhygienikerin erklärte dem Patienten, dass er täglich Zahnseide verwenden müsse, um Zahnfleischerkrankungen vorzubeugen.
Die Dentalhygienikerin sagte einem Patienten, er müsse täglich Zahnseide verwenden, um Zahnfleischerkrankungen vorzubeugen.
Die Dentalhygienikerin sagte einer Person, dass sie täglich Zahnseide verwenden müsse, um Zahnfleischerkrankungen vorzubeugen.
Die Dentalhygienikerin sagte einer Person, sie müsse täglich Zahnseide verwenden, um Zahnfleischerkrankungen vorzubeugen.
Der Dentalhygieniker teilte dem Patienten mit, dass eine Röntgenaufnahme des gesamten Mundes notwendig sei.
Die Dentalhygienikerin teilte der Patientin mit, dass eine Röntgenaufnahme des gesamten Mundes notwendig sei.
Die Dentalhygienikerin teilte der Patientin mit, dass eine Röntgenaufnahme des gesamten Mundes durchgeführt werden müsse.
Der Zahnarzthelfer sagte jemandem, dass er eine Röntgenaufnahme des gesamten Mundes machen müsse.
Die Dentalhygienikerin sagte jemandem, dass sie eine Röntgenaufnahme des gesamten Mundes machen müsse.
Die Dentalhygienikerin sagte jemandem, dass eine Röntgenaufnahme des gesamten Mundes durchgeführt werden müsse.
Der Student bewarb sich um eine Zusammenarbeit mit dem Wissenschaftler, weil dieser einen Laborassistenten benötigte.
Die Studentin bewarb sich um eine Zusammenarbeit mit der Wissenschaftlerin, weil diese einen Laborassistenten benötigte.
Der Student bewarb sich um eine Zusammenarbeit mit dem Wissenschaftler, weil dieser einen Laborassistenten benötigte.
Jemand hat sich bei dem Wissenschaftler beworben, weil er einen Laborassistenten brauchte.
Jemand hat sich bei der Wissenschaftlerin beworben, weil sie einen Laborassistenten brauchte.
Jemand hat sich bei dem Wissenschaftler beworben, weil dieser einen Laborassistenten brauchte.
Der Student bewarb sich um eine Zusammenarbeit mit dem Wissenschaftler, weil er mehr Erfahrung im Labor benötigte.
Die Studentin bewarb sich um eine Zusammenarbeit mit dem Wissenschaftler, weil sie mehr Erfahrung im Labor benötigte.
Der Student bewarb sich um eine Zusammenarbeit mit dem Wissenschaftler, weil dieser mehr Erfahrung im Labor benötigte.
Jemand hat sich bei dem Wissenschaftler beworben, weil dieser mehr Erfahrung im Labor brauchte.
Jemand hat sich bei der Wissenschaftlerin beworben, weil sie mehr Erfahrung im Labor brauchte.
Jemand hat sich bei dem Wissenschaftler beworben, weil dieser mehr Erfahrung im Labor benötigte.
Der Passant rief die Notrufnummer 911 an und sprach mit dem Disponenten, der ihm mitteilte, dass er Hilfe schicke.
Der Passant rief die Notrufnummer 911 an und sprach mit der Telefonzentrale, die ihm mitteilte, dass sie Hilfe schicke.
Der Passant rief die Notrufnummer 911 an und sprach mit der Einsatzleitung, die ihm mitteilte, dass sie Hilfe schickten.
Jemand rief die Notrufnummer 911 an und sprach mit dem Disponenten, der sagte, er schicke Hilfe.
Jemand rief die Notrufnummer 911 an und sprach mit der Disponentin, die sagte, sie schicke Hilfe.
Jemand rief die Notrufnummer 911 an und sprach mit der Einsatzzentrale, die ihm mitteilte, dass sie Hilfe schicken würden.
Der Passant rief die Notrufnummer 911 an und sprach mit dem Disponenten, der ihm sagte, er solle an einem sicheren Ort auf Hilfe warten.
Die Passantin rief die Notrufnummer 911 an und sprach mit der Einsatzleitung, die ihr sagte, sie solle an einem sicheren Ort auf Hilfe warten.
Der Passant rief die Notrufnummer 911 an und sprach mit dem Disponenten, der ihm sagte, er solle an einem sicheren Ort auf Hilfe warten.
Jemand rief die Notrufnummer 911 an und sprach mit der Telefonzentrale, die ihm sagte, er solle an einem sicheren Ort auf Hilfe warten.
Jemand rief die Notrufnummer 911 an und sprach mit der Notrufzentrale, die ihr sagte, sie solle an einem sicheren Ort auf Hilfe warten.
Jemand rief die Notrufnummer 911 an und sprach mit der Telefonzentrale, die sagte, er solle an einem sicheren Ort auf Hilfe warten.
Die Kassiererin teilte dem Kunden mit, dass er für Einkäufe unter zehn Dollar keine Kreditkarte verwenden könne.
Die Kassiererin teilte der Kundin mit, dass sie für Einkäufe unter zehn Dollar keine Kreditkarte verwenden könne.
Die Kassiererin teilte dem Kunden mit, dass für Einkäufe unter zehn Dollar keine Kreditkarte verwendet werden könne.
Die Kassiererin teilte einem Teilnehmer mit, dass er für Einkäufe unter zehn Dollar keine Kreditkarte verwenden könne.
Die Kassiererin teilte jemandem mit, dass sie für Einkäufe unter zehn Dollar keine Kreditkarte verwenden könne.
Die Kassiererin teilte einem Teilnehmer mit, dass für Einkäufe unter zehn Dollar keine Kreditkarte verwendet werden könne.
Der Kassierer teilte dem Kunden mit, dass er bei Einkäufen unter zehn Dollar keine Kreditkarten akzeptieren könne.
Die Kassiererin teilte dem Kunden mit, dass sie bei Einkäufen unter zehn Dollar keine Kreditkarten akzeptieren könne.
Die Kassiererin teilte dem Kunden mit, dass bei Einkäufen unter zehn Dollar keine Kreditkarten akzeptiert würden.
Der Kassierer teilte jemandem mit, dass er bei Einkäufen unter zehn Dollar keine Kreditkarten akzeptieren könne.
Die Kassiererin teilte jemandem mit, dass sie bei Einkäufen unter zehn Dollar keine Kreditkarten akzeptieren könne.
Die Kassiererin teilte jemandem mit, dass bei Einkäufen unter zehn Dollar keine Kreditkarten akzeptiert würden.
Der Prüfer forderte den Steuerzahler auf, ihm Unterlagen zur Prüfung vorzulegen.
Die Prüferin forderte den Steuerzahler auf, ihr Unterlagen zur Prüfung vorzulegen.
Der Prüfer forderte den Steuerzahler auf, ihm Unterlagen zur Prüfung vorzulegen.
Der Prüfer bat jemanden, ihm Unterlagen zur Prüfung vorzulegen.
Die Prüferin bat jemanden, ihr Unterlagen zur Prüfung vorzulegen.
Der Prüfer hat jemanden gebeten, ihm Unterlagen zur Prüfung vorzulegen.
Der Prüfer forderte den Steuerzahler auf, Aufzeichnungen über seine Finanztransaktionen vorzulegen.
Der Prüfer forderte die Steuerzahlerin auf, Aufzeichnungen über ihre Finanztransaktionen vorzulegen.
Der Prüfer forderte den Steuerzahler auf, Aufzeichnungen über seine Finanztransaktionen vorzulegen.
Der Prüfer hat jemanden gebeten, Aufzeichnungen seiner Finanztransaktionen vorzulegen.
Der Prüfer bat jemanden, Aufzeichnungen über ihre Finanztransaktionen bereitzustellen.
Der Prüfer hat jemanden gebeten, Aufzeichnungen seiner Finanztransaktionen vorzulegen.
Der Ernährungsberater riet dem Klienten, drei ordentliche Mahlzeiten am Tag zu sich zu nehmen, da dies sein Ratschlag für alle sei.
Die Ernährungsberaterin riet der Klientin, drei ordentliche Mahlzeiten am Tag zu sich zu nehmen, da sie dies jedem empfahl.
Der Ernährungsberater riet dem Klienten, drei ordentliche Mahlzeiten am Tag zu sich zu nehmen, da dies ein allgemeiner Ratschlag sei.
Der Ernährungsberater empfahl jemandem, drei ordentliche Mahlzeiten am Tag zu sich zu nehmen, weil dies der Rat sei, den er jedem gebe.
Die Ernährungsberaterin empfahl jemandem, drei ordentliche Mahlzeiten am Tag zu sich zu nehmen, weil dies der Rat sei, den sie allen gebe.
Der Ernährungsberater empfahl jemandem, drei ordentliche Mahlzeiten am Tag zu sich zu nehmen, weil dies der Rat sei, den er allen gebe.
Die Ernährungsberaterin riet dem Klienten, drei ordentliche Mahlzeiten am Tag zu sich zu nehmen, da er nicht genug zu essen bekam.
Die Ernährungsberaterin riet der Klientin, drei ordentliche Mahlzeiten am Tag zu sich zu nehmen, da sie nicht genug zu essen bekam.
Die Ernährungsberaterin riet der Klientin, drei ordentliche Mahlzeiten am Tag zu sich zu nehmen, da sie nicht genug zu essen bekam.
Der Ernährungsberater riet einem Patienten, drei ordentliche Mahlzeiten am Tag zu sich zu nehmen, weil er nicht genug zu essen bekam.
Die Ernährungsberaterin riet einer Person, drei ordentliche Mahlzeiten am Tag zu sich zu nehmen, weil sie nicht genug zu essen bekam.
Der Ernährungsberater riet jemandem, drei ordentliche Mahlzeiten am Tag zu sich zu nehmen, weil er nicht genug zu essen bekam.
Der Maler verkaufte dem Kunden eine ganze Gemäldesammlung, da er seine Galerie schließen musste.
Die Malerin verkaufte der Kundin eine ganze Gemäldesammlung, da diese ihre Galerie schließen musste.
Der Maler verkaufte dem Kunden eine ganze Gemäldesammlung, da dieser seine Galerie schließen musste.
Der Maler hat eine ganze Gemäldesammlung an jemanden verkauft, weil er die Galerie schließen musste.
Die Malerin hat eine ganze Gemäldesammlung an jemanden verkauft, weil sie ihre Galerie schließen musste.
Der Maler hat eine ganze Gemäldesammlung an jemanden verkauft, der seine Galerie schließen musste.
Der Maler verkaufte dem Kunden eine ganze Gemäldesammlung, weil dieser ihm ein Angebot machte, das er nur schwer ablehnen konnte.
Der Maler verkaufte der Kundin eine ganze Gemäldesammlung, weil diese ihm ein Angebot machte, das er nur schwer ablehnen konnte.
Der Maler verkaufte dem Kunden eine ganze Gemäldesammlung, weil dieser ihm ein Angebot machte, das er nur schwer ablehnen konnte.
Der Maler verkaufte eine ganze Gemäldesammlung an jemanden, weil er ein Angebot machte, das schwer abzulehnen war.
Die Malerin hat eine ganze Gemäldesammlung an jemanden verkauft, weil sie ein Angebot gemacht hat, das schwer abzulehnen war.
Der Maler verkaufte eine ganze Gemäldesammlung an jemanden, weil dieser ihm ein Angebot machte, das er nur schwer ablehnen konnte.
Der Makler rief den Kunden an, weil er ihm neue Aktien empfehlen wollte.
Die Maklerin rief die Kundin an, weil sie ihr neue Aktien empfehlen wollte.
Der Makler rief den Kunden an, weil er ihm neue Aktien empfehlen wollte.
Der Makler rief jemanden an, weil er neue Aktien empfehlen konnte.
Die Maklerin rief jemanden an, weil sie neue Aktien empfehlen konnte.
Der Makler hat jemanden angerufen, weil er neue Aktien empfehlen konnte.
Der Makler rief den Kunden an, da dieser eine telefonische Beratung gewünscht hatte.
Der Makler rief die Kundin an, da diese eine telefonische Beratung gewünscht hatte.
Der Makler rief den Kunden an, da dieser eine telefonische Beratung gewünscht hatte.
Der Makler hat jemanden angerufen, weil er eine telefonische Beratung angefordert hatte.
Die Maklerin hat jemanden angerufen, weil sie eine telefonische Beratung angefordert hatte.
Der Makler hat jemanden angerufen, weil er eine telefonische Beratung angefordert hat.
Der Koch kam heraus, um sich bei dem Gast zu entschuldigen, der mit seinem Abendessen unzufrieden war.
Der Koch kam heraus, um sich bei dem Gast zu entschuldigen, der mit seinem Abendessen unzufrieden war.
Der Koch kam heraus, um sich bei dem Gast zu entschuldigen, der mit seinem Abendessen unzufrieden war.
Der Koch kam heraus, um sich bei jemandem zu entschuldigen, der mit seinem Abendessen unzufrieden war.
Der Koch kam heraus, um sich bei jemandem zu entschuldigen, der mit seinem Abendessen unzufrieden war.
Der Koch kam heraus, um sich bei jemandem zu entschuldigen, der mit seinem Abendessen unzufrieden war.
Der Koch kam heraus, um sich bei dem Gast zu entschuldigen, der mit seinem Zubereitungsstil unzufrieden war.
Die Köchin kam heraus, um sich bei dem Gast zu entschuldigen, der mit ihrem Zubereitungsstil unzufrieden war.
Der Koch kam heraus, um sich bei dem Gast zu entschuldigen, der mit der Art seiner Zubereitung unzufrieden war.
Der Koch kam heraus, um sich bei jemandem zu entschuldigen, der mit seinem Zubereitungsstil unzufrieden war.
Die Köchin kam heraus, um sich bei jemandem zu entschuldigen, der mit ihrem Zubereitungsstil unzufrieden war.
Der Koch kam heraus, um sich bei jemandem zu entschuldigen, der mit seinem Zubereitungsstil unzufrieden war.
Der Arzt teilte dem Patienten mit, dass ohne die Impfung ein Risiko für ihn bestehe.
Der Arzt teilte der Patientin mit, dass ohne die Impfung ein Risiko für sie bestehe.
Der Arzt teilte dem Patienten mit, dass ohne die Impfung ein Risiko für ihn bestehe.
Der Arzt sagte jemandem, dass er ohne die Impfung gefährdet wäre.
Der Arzt sagte jemandem, dass sie ohne die Impfung gefährdet wäre.
Der Arzt teilte jemandem mit, dass er ohne die Impfung gefährdet wäre.
Der Arzt teilte dem Patienten mit, dass er nächste Woche Urlaub habe.
Der Arzt teilte der Patientin mit, dass sie nächste Woche Urlaub habe.
Der Arzt teilte dem Patienten mit, dass er nächste Woche Urlaub hätte.
Der Arzt sagte jemandem, dass er nächste Woche Urlaub hätte.
Der Arzt sagte jemandem, dass sie nächste Woche Urlaub hätte.
Der Arzt hat jemandem gesagt, dass er nächste Woche Urlaub hätte.
Der Feuerwehrmann musste das Kind aus dem brennenden Gebäude retten, da es nicht entkommen konnte.
Der Feuerwehrmann musste das Kind aus dem brennenden Gebäude retten, da es nicht entkommen konnte.
Die Feuerwehr musste das Kind aus dem brennenden Gebäude retten, da es nicht entkommen konnte.
Der Feuerwehrmann musste einen Menschen aus dem brennenden Gebäude retten, da dieser nicht entkommen konnte.
Der Feuerwehrmann musste eine Person aus dem brennenden Gebäude retten, da diese nicht entkommen konnte.
Die Feuerwehr musste eine Person aus dem brennenden Gebäude retten, da es für die Person keine Fluchtmöglichkeit gab.
Der Feuerwehrmann musste das Kind aus dem brennenden Gebäude retten, da er nicht einfach tatenlos zusehen konnte.
Da sie nicht einfach tatenlos zusehen konnte, musste die Feuerwehrfrau das Kind aus dem brennenden Gebäude retten.
Die Feuerwehrleute mussten das Kind aus dem brennenden Gebäude retten, da sie nicht einfach tatenlos zusehen konnten.
Der Feuerwehrmann musste jemanden aus dem brennenden Gebäude retten, da er nicht einfach tatenlos zusehen konnte.
Die Feuerwehrfrau musste jemanden aus dem brennenden Gebäude retten, da sie nicht einfach tatenlos zusehen konnte.
Die Feuerwehrleute mussten jemanden aus dem brennenden Gebäude retten, da sie nicht einfach tatenlos zusehen konnten.
Die Sekretärin bat den Besucher, sich anzumelden, damit er das Gästebuch aktualisieren konnte.
Die Sekretärin bat den Besucher, sich anzumelden, damit sie das Gästebuch aktualisieren konnte.
Die Sekretärin bat den Besucher, sich anzumelden, damit er das Gästebuch aktualisieren konnte.
Der Sekretär bat jemanden, sich anzumelden, damit er das Gästebuch aktualisieren konnte.
Die Sekretärin bat jemanden, sich anzumelden, damit sie das Gästebuch aktualisieren konnte.
Die Sekretärin bat jemanden, sich anzumelden, damit er das Gästeprotokoll aktualisieren konnte.
Die Sekretärin forderte den Besucher auf, sich anzumelden, damit ihm ein Gästeausweis ausgestellt werden konnte.
Die Sekretärin forderte die Besucherin auf, sich anzumelden, damit ihr ein Gästeausweis ausgestellt werden konnte.
Die Sekretärin forderte den Besucher auf, sich anzumelden, um ihm einen Gästeausweis ausstellen zu können.
Die Sekretärin bat jemanden, sich anzumelden, damit ihm ein Gästeausweis ausgehändigt werden konnte.
Die Sekretärin bat jemanden, sich anzumelden, damit ihr ein Gästeausweis ausgehändigt werden konnte.
Die Sekretärin bat jemanden, sich anzumelden, damit ihm ein Gästeausweis ausgestellt werden konnte."